Geo_Type_Name,Start_Date,Data_Value
UHF42,12/01/2009,13.18
UHF42,06/01/2018,11.25
CD,06/01/2017,9.26
CD,06/01/2018,8.65
CD,12/01/2016,8.23
CD,12/01/2014,24.66
CD,01/01/2017,17.92
CD,12/01/2013,20.91
CD,06/01/2018,13.22
CD,06/01/2020,11.4
CD,06/01/2017,27.24
CD,06/01/2017,9.18
CD,12/01/2016,7.23
CD,06/01/2017,8.43
CD,06/01/2018,7.65
CD,06/01/2009,10.58
CD,12/01/2010,11.97
CD,12/01/2012,8.11
CD,06/01/2017,28.42
CD,06/01/2009,27.63
CD,06/01/2020,27.39
CD,06/01/2018,29.7
CD,06/01/2013,17.22
CD,06/01/2012,17.78
CD,01/01/2018,25.32
CD,06/01/2013,26.19
CD,06/01/2012,27.46
CD,06/01/2021,17.82
CD,01/01/2018,21.13
CD,12/31/2015,16.86
CD,01/01/2018,19.5
CD,01/01/2018,21.09
CD,06/01/2021,14.53
CD,12/01/2018,16.05
CD,01/01/2020,11.49
CD,01/01/2020,17.63
CD,01/01/2015,22.4
CD,12/01/2017,27.01
CD,12/01/2008,30.52
CD,12/01/2017,30.19
CD,12/01/2008,39.68
CD,12/01/2013,24.27
CD,01/01/2019,15.05
CD,12/01/2010,12.67
CD,06/01/2009,10.83
CD,06/01/2009,10.88
CD,12/01/2012,8.69
CD,01/01/2017,7.49
CD,06/01/2009,10.33
CD,12/01/2010,11.79
CD,12/01/2012,8.16
CD,06/01/2009,26.9
CD,06/01/2009,26.7
CD,12/31/2015,20.07
CD,01/01/2018,19.82
CD,06/01/2021,14.26
CD,06/01/2012,16.97
CD,12/31/2015,18.94
CD,06/01/2012,12.42
CD,06/01/2013,11.98
CD,06/01/2013,19.35
CD,06/01/2012,19.68
CD,12/31/2015,20.79
CD,12/01/2010,23.62
CD,06/01/2014,15.04
CD,12/01/2010,19.24
CD,12/01/2008,20.26
CD,06/01/2014,11.2
CD,12/01/2008,27.55
CD,12/01/2010,25.92
CD,01/01/2015,21.26
CD,01/01/2020,17.47
CD,12/01/2013,32.23
UHF42,12/01/2008,30.82
UHF42,01/01/2019,18.75
UHF42,12/01/2008,29.68
CD,12/01/2017,25.96
CD,01/01/2019,18.4
CD,12/01/2008,34.5
CD,06/01/2016,15.53
CD,12/01/2020,22.38
CD,12/01/2015,24.83
CD,12/01/2020,22.12
CD,06/01/2010,20.53
CD,06/01/2011,19.4
CD,06/01/2010,29.66
CD,06/01/2011,29.44
CD,06/01/2010,16.26
CD,06/01/2011,16.24
CD,12/01/2015,24.39
CD,06/01/2015,16.41
CD,12/01/2009,23.88
UHF42,01/01/2009,19.5
UHF42,01/01/2009,111.8
UHF42,01/01/2009,70.5
UHF42,01/01/2015,15.8
CD,06/01/2015,23.01
CD,12/01/2012,32.72
CD,12/01/2009,31.83
CD,06/01/2015,22.41
CD,12/01/2009,19.33
CD,06/01/2009,26.99
CD,06/01/2009,25.45
CD,06/01/2009,26.26
CD,06/01/2009,24.87
CD,12/01/2013,28.44
CD,12/01/2013,25.43
CD,12/01/2013,29.76
CD,01/01/2019,18.35
CD,01/01/2019,18.16
CD,06/01/2010,22.1
CD,12/01/2015,23.92
CD,12/01/2020,21.51
CD,06/01/2016,13.96
CD,06/01/2011,14.28
CD,06/01/2010,14.3
CD,06/01/2010,21.54
CD,06/01/2011,21.38
CD,06/01/2016,16.02
CD,12/01/2015,25.21
CD,12/01/2012,26.69
CD,12/01/2009,25
CD,12/01/2019,25.84
Borough,01/01/2009,128.2
UHF42,01/01/2015,194.7
UHF42,01/01/2009,115.8
UHF42,01/01/2009,80
Borough,01/02/2012,81.79
UHF42,01/01/2015,84.2
UHF42,01/01/2015,44.5
UHF42,01/01/2015,14.2
UHF42,01/01/2015,69.6
CD,12/01/2019,29.78
CD,06/01/2009,23.39
CD,06/01/2009,22.3
CD,12/01/2014,9.73
CD,01/01/2017,8.17
UHF42,12/01/2013,8.97
Borough,12/01/2011,8.42
UHF42,12/01/2011,11.01
UHF42,06/01/2017,9.87
UHF42,06/01/2018,9.31
CD,12/01/2010,10.28
CD,06/01/2009,9.6
CD,06/01/2017,8.92
CD,12/01/2016,8.04
CD,06/01/2020,7.06
CD,12/01/2009,9.58
CD,12/01/2013,7.69
CD,06/01/2017,7.73
CD,12/01/2016,7.29
CD,01/01/2021,18.06
CD,12/01/2016,24.72
UHF42,06/01/2020,15.07
CD,06/01/2017,30.28
CD,06/01/2018,31.29
CD,06/01/2020,31.56
CD,06/01/2009,24.37
CD,06/01/2017,25.57
CD,06/01/2020,29
CD,06/01/2018,7.75
CD,12/01/2014,9.27
CD,01/01/2021,6.47
CD,06/01/2012,23.57
CD,12/31/2015,19.15
CD,06/01/2012,8.11
CD,06/01/2013,7.88
CD,12/31/2015,18.2
CD,12/01/2018,21.31
CD,01/01/2015,19.26
CD,12/01/2008,36.35
CD,12/01/2017,27.27
CD,12/01/2013,26.19
CD,01/01/2019,16.23
CD,12/01/2008,20.89
CD,12/01/2013,22.58
CD,12/01/2017,24.45
CD,12/01/2017,23.47
CD,12/01/2017,25.9
CD,06/01/2011,25.77
CD,06/01/2010,26.69
CD,06/01/2016,19.1
CD,06/01/2010,9.96
CD,06/01/2011,9.81
CD,06/01/2016,6.1
CD,06/01/2016,14
CD,12/01/2012,30.62
CD,12/01/2019,28.15
UHF42,01/01/2009,153.2
UHF42,01/01/2015,105.2
UHF42,01/01/2009,21
CD,12/01/2009,23.77
CD,12/01/2012,18.77
CD,12/01/2009,13.95
CD,06/01/2019,7.22
CD,06/01/2015,14.4
CD,06/01/2015,13.99
UHF42,01/02/2012,24.44
CD,06/01/2015,23.42
CD,06/01/2019,23.07
CD,12/01/2019,32.57
CD,12/01/2012,26.22
CD,12/01/2009,24.44
CD,06/01/2019,10.37
CD,06/01/2019,12.97
CD,12/01/2009,21.28
CD,06/01/2009,24.53
UHF42,01/01/2016,26.1
UHF42,01/01/2005,23.8
UHF42,01/01/2016,36.4
CD,01/01/2016,53.5
CD,01/01/2005,37.9
CD,01/01/2016,16.7
UHF42,01/01/2005,53.1
UHF42,01/01/2016,59.7
CD,01/01/2016,44.9
CD,01/01/2005,36.5
CD,01/01/2016,26.4
UHF42,01/01/2009,95.4
UHF42,01/01/2009,35
UHF42,01/01/2005,114.4
UHF42,01/01/2005,108.2
UHF42,01/02/2012,91.18
UHF42,01/02/2012,27.98
UHF42,01/01/2009,13.5
CD,12/01/2010,31.5
CD,06/01/2009,21.16
CD,12/01/2012,21.1
CD,12/01/2014,25.25
CD,01/01/2017,19.33
UHF42,12/01/2017,22.82
UHF42,01/01/2019,15.17
UHF42,12/01/2008,32.51
UHF42,12/01/2017,24.42
UHF42,12/01/2012,27.11
UHF42,06/01/2015,15.97
UHF42,12/01/2019,27.58
UHF42,06/01/2015,14.98
UHF42,12/01/2012,24.13
UHF42,06/01/2019,14.38
UHF42,12/01/2019,24.76
UHF42,01/01/2009,12.4
UHF42,01/01/2015,19.4
UHF42,01/02/2012,20.75
UHF42,01/02/2012,8.38
UHF42,01/01/2015,6.7
CD,12/01/2014,10.15
CD,01/01/2017,7.4
CD,01/01/2021,6.55
CD,01/01/2021,6.43
CD,12/01/2010,12.08
CD,12/01/2014,8.76
CD,12/01/2012,8.23
CD,12/01/2010,12.41
CD,06/01/2009,10.67
CD,12/01/2012,8.71
UHF42,01/01/2016,25.3
UHF42,01/01/2005,15.9
CD,01/01/2016,30.5
CD,01/01/2005,21.1
CD,01/01/2016,37.2
CD,01/01/2005,45.7
UHF42,01/01/2005,4.9
CD,01/01/2016,27
UHF42,01/01/2009,25.7
Borough,01/01/2009,45.7
UHF42,01/01/2009,47.8
UHF42,01/01/2005,13
UHF42,01/01/2005,14.8
UHF42,01/02/2012,117.38
UHF42,01/01/2015,9.3
UHF42,01/01/2015,39
CD,12/01/2010,23.17
CD,06/01/2009,12.89
CD,12/01/2012,13.77
CD,12/01/2014,19.58
CD,06/01/2009,17.45
CD,12/01/2010,27.18
UHF42,12/01/2008,33.61
UHF42,12/01/2013,28.68
UHF42,01/01/2019,16.66
UHF42,12/01/2013,26.86
UHF42,01/01/2019,10.04
UHF42,12/01/2017,21.61
Borough,12/01/2017,28.62
UHF42,12/01/2013,25.34
CD,06/01/2009,21.59
CD,01/01/2016,37
CD,01/01/2005,30.1
CD,12/01/2010,31.75
CD,01/01/2021,16.91
CD,06/01/2009,22.96
CD,12/01/2012,22.82
Borough,01/01/2005,122.3
UHF42,01/01/2005,30.6
UHF42,01/01/2015,104.6
Borough,01/02/2012,83.7
UHF42,01/02/2012,39.6
CD,12/01/2014,18.2
Borough,12/01/2013,25.87
UHF42,01/01/2019,16.27
UHF42,12/01/2013,25.35
UHF42,01/01/2019,13.14
UHF42,12/01/2008,29.22
UHF42,01/01/2019,15.13
UHF42,12/01/2017,23.83
UHF42,12/01/2013,39.35
UHF42,12/01/2013,33.98
UHF42,01/01/2019,23.56
UHF42,12/01/2019,25.29
Borough,06/01/2019,13.14
Borough,12/01/2009,22.7
Borough,12/01/2019,25.56
UHF42,06/01/2019,12.75
UHF42,06/01/2019,9.24
UHF42,12/01/2019,23.92
UHF42,12/01/2012,22.95
UHF42,12/01/2011,20.01
UHF42,01/01/2009,10.5
CD,06/01/2009,33.69
CD,06/01/2009,23.55
UHF42,01/01/2016,19.4
UHF42,01/01/2016,23.9
UHF42,01/01/2016,17
CD,01/01/2005,51.3
CD,01/01/2005,5.3
CD,01/01/2016,20.5
CD,01/01/2016,34.1
UHF42,01/01/2005,100.1
UHF42,01/01/2015,71.4
UHF42,01/01/2015,23.2
CD,12/01/2014,20.58
CD,01/01/2017,12.55
CD,01/01/2017,18.45
CD,01/01/2021,15.66
CD,12/01/2012,18.71
CD,06/01/2009,19.23
UHF42,12/01/2017,27.7
UHF42,01/01/2019,19.67
UHF42,12/01/2008,36.38
UHF42,01/01/2019,20.8
UHF42,12/01/2012,25.3
UHF42,12/01/2012,22.38
UHF42,06/01/2019,12.8
UHF42,12/01/2019,22.22
UHF42,06/01/2015,16.54
UHF42,12/01/2019,28.7
UHF42,12/01/2011,20.67
UHF42,01/01/2009,18.2
UHF42,01/01/2015,13.2
CD,12/01/2009,19.74
CD,12/01/2019,21.56
CD,06/01/2009,21.92
CD,06/01/2009,26.58
CD,06/01/2009,27.2
UHF42,01/01/2016,28.8
UHF42,01/01/2005,44.4
UHF42,01/01/2005,7.7
UHF42,01/01/2016,7
CD,01/01/2016,48.8
CD,01/01/2005,30.8
CD,01/01/2016,26.2
UHF42,01/01/2005,18.6
CD,01/01/2021,15.13
UHF42,01/01/2009,64.5
UHF42,01/01/2009,28.1
UHF42,01/01/2005,36.6
UHF42,01/01/2005,36.7
UHF42,01/01/2005,66.4
UHF42,01/01/2005,62.6
UHF42,01/01/2015,32.9
CD,06/01/2009,17.65
CD,12/01/2010,28.73
CD,12/01/2012,19.04
UHF42,12/01/2013,26.86
UHF42,12/01/2017,22.6
UHF42,01/01/2019,15.73
UHF42,01/01/2019,20.24
UHF42,06/01/2019,19.22
UHF42,12/01/2019,29.27
CD,06/01/2020,6.96
CD,06/01/2018,8.63
CD,06/01/2009,10.85
CD,12/01/2012,8.76
CD,06/01/2017,21.32
CD,06/01/2018,22.91
CD,01/01/2018,31.1
CD,06/01/2014,15.48
CD,06/01/2014,13.71
CD,12/01/2017,26.49
UHF42,01/01/2019,14.67
CD,12/01/2013,27.51
CD,01/01/2019,15.43
CD,06/01/2016,17.67
CD,12/01/2020,22.89
CD,06/01/2015,18.84
UHF42,01/01/2009,73.4
UHF42,01/01/2005,99.3
UHF42,01/02/2012,76.93
UHF42,01/01/2009,291.1
UHF42,01/01/2009,47.7
CD,06/01/2015,29.69
CD,06/01/2019,13.24
CD,06/01/2009,26.1
CD,01/01/2016,39.7
UHF42,01/01/2016,45.2
CD,01/01/2016,20.8
UHF42,01/01/2009,40.7
UHF42,01/01/2009,17.2
UHF42,01/01/2005,69.4
CD,12/01/2014,9.17
CD,01/01/2017,7.35
UHF42,12/01/2009,9.54
UHF42,12/01/2011,9.23
UHF42,12/01/2013,8.65
UHF42,06/01/2020,7.05
UHF42,12/01/2013,8.85
UHF42,06/01/2017,8.85
UHF42,06/01/2018,8.33
UHF42,12/01/2013,9.84
UHF42,12/01/2009,11.89
UHF42,12/01/2013,8.68
UHF42,12/01/2011,8.48
UHF42,06/01/2017,8.35
UHF42,12/01/2016,7.28
UHF42,06/01/2018,7.74
UHF42,06/01/2020,6.6
UHF42,12/01/2009,9.27
CD,12/01/2018,10.74
CD,12/01/2018,7.8
CD,06/01/2014,8.65
UHF42,12/01/2012,9.06
UHF42,01/01/2021,6.58
UHF42,12/01/2014,10.65
UHF42,01/01/2017,8.16
UHF42,01/01/2017,8.85
UHF42,06/01/2009,10.23
UHF42,06/01/2009,10.56
CD,01/01/2019,7.15
CD,01/01/2015,8.91
CD,01/01/2020,6.31
CD,01/01/2020,6.12
UHF42,12/01/2012,25.67
UHF42,12/01/2009,23.43
UHF42,12/01/2012,28.3
UHF42,12/01/2009,19.01
UHF42,06/01/2015,11.07
UHF42,12/01/2019,17.57
UHF42,06/01/2019,7.33
UHF42,12/01/2019,20.09
UHF42,12/01/2011,20.87
UHF42,12/01/2011,17.34
UHF42,01/01/2009,11.8
Borough,01/01/2009,12.6
UHF42,01/01/2009,18.8
UHF42,01/01/2015,8.8
UHF42,01/02/2012,6.08
Borough,01/01/2015,9.6
CD,01/01/2017,7.69
CD,01/01/2021,6.76
CD,12/01/2014,10.03
CD,01/01/2021,7.1
CD,12/01/2012,8.05
CD,01/01/2017,9.06
UHF42,12/01/2009,8.85
UHF42,12/01/2011,6.73
UHF42,12/01/2009,7.95
UHF42,12/01/2013,7.69
UHF42,12/01/2013,8.62
UHF42,06/01/2018,7.83
UHF42,12/01/2013,8.02
UHF42,12/01/2016,7.7
CD,01/01/2015,9.85
CD,12/01/2018,8.32
UHF42,01/01/2009,12.7
UHF42,01/02/2012,11.07
UHF42,01/01/2015,11.9
CD,01/01/2017,6.99
CD,12/01/2010,12.91
CD,12/01/2012,8.82
CD,12/01/2012,7.84
UHF42,12/01/2011,8.45
UHF42,12/01/2009,9.67
UHF42,12/01/2011,8.8
UHF42,06/01/2017,8.43
UHF42,06/01/2020,6.69
UHF42,06/01/2018,8.02
UHF42,12/01/2009,9.68
CD,12/01/2008,11.37
CD,12/01/2010,11.09
CD,12/01/2018,7.43
CD,01/01/2020,6.22
CD,06/01/2014,9.39
CD,12/01/2008,11.85
CD,12/01/2010,11.26
CD,12/01/2018,9.84
CD,01/01/2020,7.51
UHF42,12/01/2012,8.6
UHF42,06/01/2009,10.35
UHF42,12/01/2014,12.55
UHF42,01/01/2017,10.33
UHF42,12/01/2012,10.81
UHF42,12/01/2010,14.62
UHF42,01/01/2021,8.22
UHF42,01/01/2017,6.94
UHF42,06/01/2015,14.28
UHF42,06/01/2015,17.27
UHF42,12/01/2019,21.89
UHF42,12/01/2011,23.15
UHF42,01/01/2009,10
UHF42,01/01/2009,16.6
UHF42,01/01/2005,18.4
UHF42,01/02/2012,8.23
UHF42,12/01/2009,9.34
UHF42,12/01/2013,8.79
UHF42,06/01/2017,8.61
UHF42,12/01/2016,7.36
UHF42,06/01/2018,7.84
UHF42,06/01/2017,10.23
CD,12/31/2015,9.1
CD,06/01/2021,8.9
CD,01/01/2015,9.29
CD,01/01/2020,6.36
CD,12/01/2008,11.55
CD,12/01/2010,11.13
CD,06/01/2014,8.94
CD,12/01/2018,7.84
CD,12/01/2018,6.97
UHF42,01/01/2017,7.41
UHF42,01/01/2021,6.86
UHF42,06/01/2009,10.75
UHF42,12/01/2012,9.6
CD,12/01/2017,8.39
CD,12/01/2013,12.91
CD,01/01/2019,6.37
CD,06/01/2016,9.68
CD,06/01/2015,10.96
UHF42,01/01/2005,22.2
UHF42,01/02/2012,57.7
UHF42,01/01/2015,48.4
UHF42,01/02/2012,16.72
UHF42,01/01/2015,12.7
CD,01/01/2017,18.8
CD,01/01/2021,17.51
UHF42,12/01/2013,27.13
UHF42,12/01/2008,44.2
UHF42,12/01/2011,20.02
UHF42,01/01/2009,13.1
UHF42,01/01/2009,9.7
UHF42,01/01/2005,20.7
CD,01/01/2017,7.67
CD,01/01/2021,6.96
UHF42,12/01/2013,9.73
UHF42,06/01/2018,8.9
CD,01/01/2020,6.21
CD,01/01/2015,12.28
CD,01/01/2020,9.24
UHF42,12/01/2010,12.14
UHF42,06/01/2009,10.09
UHF42,01/01/2017,7.05
UHF42,01/01/2021,8.44
CD,12/01/2014,9.21
CD,01/01/2017,7.62
CD,01/01/2021,6.52
CD,12/01/2014,9.45
CD,12/01/2010,12.61
CD,12/01/2008,10.78
CD,12/01/2013,8.03
CD,06/01/2018,8.07
CD,06/01/2017,8.36
CD,12/01/2016,7.72
CD,06/01/2020,6.58
CD,06/01/2017,9.7
CD,06/01/2018,8.38
CD,12/01/2016,22.23
CD,12/01/2016,23.61
CD,06/01/2018,9.27
CD,06/01/2017,10.99
CD,06/01/2020,9.08
CD,12/01/2016,7.31
CD,06/01/2020,6.54
CD,06/01/2018,7.83
CD,01/01/2018,13.63
CD,06/01/2013,14.63
CD,12/31/2015,16.21
CD,06/01/2021,7.97
CD,06/01/2014,12.07
CD,12/01/2013,25.41
CD,06/01/2011,15.36
CD,12/01/2015,21.13
CD,12/01/2020,21.02
Borough,01/01/2009,74.8
CD,06/01/2015,10.01
CD,12/01/2009,19.14
CD,06/01/2019,13.03
CD,12/01/2019,22.52
CD,06/01/2009,27.75
CD,01/01/2016,19.7
CD,01/01/2016,22.8
CD,06/01/2009,16.02
CD,12/01/2010,25.68
CD,12/01/2015,10.55
CD,12/01/2020,7.99
CD,06/01/2010,12.39
UHF42,12/01/2017,8.61
UHF42,12/01/2013,12.57
UHF42,12/01/2017,9.25
UHF42,01/01/2019,6.7
UHF42,12/01/2017,8.22
CD,06/01/2016,8.55
CD,06/01/2010,11.83
UHF42,01/01/2015,20.3
UHF42,12/01/2011,25.32
CD,06/01/2010,32.46
CD,06/01/2011,32.23
CD,06/01/2016,32.98
UHF42,06/01/2009,24.63
CD,06/01/2016,28.23
CD,06/01/2016,7.56
UHF42,12/01/2011,9.59
UHF42,12/01/2012,9.73
UHF42,12/01/2014,11.05
UHF42,12/01/2012,8.22
UHF42,06/01/2009,10.73
UHF42,12/01/2010,11.88
UHF42,01/01/2017,7.05
UHF42,12/01/2014,8.75
UHF42,12/01/2011,8.9
UHF42,12/01/2011,8.52
UHF42,01/01/2020,6.28
CD,06/01/2016,32.7
UHF42,06/01/2009,25.58
UHF42,06/01/2009,22.84
UHF42,12/01/2012,20.3
CD,01/01/2015,10.31
CD,06/01/2014,10.82
CD,01/01/2020,8.54
UHF42,06/01/2018,8.05
UHF42,12/01/2014,10.55
UHF42,01/01/2017,7.27
UHF42,01/01/2021,6.43
Borough,12/01/2012,10.73
UHF42,06/01/2009,12.26
UHF42,12/01/2012,10.15
UHF42,12/01/2014,8.1
UHF42,06/01/2009,9.6
UHF42,12/01/2014,7.4
UHF42,12/01/2012,7.85
CD,12/01/2017,9.8
CD,12/01/2008,15.21
CD,06/01/2019,8.86
CD,12/01/2014,8.72
CD,01/01/2017,7.03
CD,01/01/2021,6.34
CD,06/01/2009,12.12
CD,12/01/2010,13.98
CD,12/01/2012,10.05
CD,01/01/2017,8.93
CD,12/01/2010,11.65
CD,06/01/2009,10.56
CD,12/01/2014,8.51
CD,12/01/2008,9.99
CD,12/01/2010,9.58
CD,12/01/2010,10.38
CD,12/01/2018,7.81
UHF42,12/01/2014,8.63
UHF42,01/01/2021,6.43
CD,12/01/2013,13.39
CD,12/01/2008,14.24
CD,01/01/2019,8.67
CD,12/01/2014,8.06
CD,12/01/2010,12.68
CD,12/01/2014,8.98
CD,01/01/2021,6.47
CD,01/01/2017,6.6
CD,01/01/2021,6.03
CD,01/01/2021,6.64
CD,01/01/2021,6.71
CD,06/01/2009,10.37
CD,12/01/2012,8.43
CD,12/01/2012,8.86
CD,12/01/2014,9.46
CD,01/01/2017,7.54
CD,01/01/2017,7.18
CD,01/01/2015,8.34
CD,12/01/2010,10.3
CD,12/01/2008,10.73
CD,01/01/2020,6.46
CD,12/01/2018,7.58
CD,12/01/2010,10.23
CD,12/01/2008,10.57
CD,01/01/2020,5.97
CD,12/01/2018,7.03
CD,12/01/2008,9.81
CD,12/01/2018,7.2
CD,06/01/2014,9.03
CD,06/01/2011,11.82
CD,06/01/2014,8.73
CD,12/01/2008,10.7
CD,12/01/2010,10.23
CD,12/01/2020,6.71
CD,12/01/2015,11.48
CD,12/01/2020,9.07
UHF42,12/01/2008,12.76
UHF42,12/01/2013,11.1
UHF42,12/01/2009,10.49
UHF42,01/01/2015,1.2
CD,06/01/2010,12.04
CD,06/01/2011,11.65
CD,12/01/2020,6.77
UHF42,01/02/2012,9.39
UHF42,01/01/2015,6.9
UHF42,01/01/2015,8.5
CD,06/01/2010,12.05
CD,12/01/2020,7.22
UHF42,12/01/2010,14.35
UHF42,01/01/2021,6.78
UHF42,12/01/2014,8.81
UHF42,01/01/2021,6.27
UHF42,12/01/2011,9.11
UHF42,12/01/2008,10
CD,06/01/2010,33.67
CD,06/01/2011,33.27
CD,06/01/2016,33.76
CD,06/01/2017,30.29
UHF42,12/01/2014,23.98
UHF42,01/01/2017,18.11
UHF42,01/01/2021,14.9
UHF42,06/01/2011,17.57
CD,06/01/2019,9.17
CD,12/01/2019,7.54
CD,06/01/2019,8.21
CD,12/01/2019,7.33
CD,06/01/2009,9.98
CD,12/01/2012,7.99
CD,12/01/2010,11.47
CD,12/01/2014,8.3
CD,01/01/2017,6.79
CD,01/01/2021,6.19
CD,06/01/2009,10.12
CD,12/01/2010,11.82
CD,12/01/2014,8.6
CD,01/01/2020,5.99
CD,12/01/2018,7.3
CD,01/01/2020,6.07
CD,12/01/2010,10.41
CD,12/01/2008,10.64
CD,06/01/2014,8.64
CD,01/01/2020,5.92
CD,06/01/2014,7.91
CD,06/01/2014,8.11
CD,12/01/2008,9.92
CD,12/01/2010,9.54
CD,12/01/2015,8.35
CD,12/01/2020,6.72
UHF42,12/01/2008,14.25
UHF42,01/01/2019,8.56
UHF42,12/01/2009,10.57
UHF42,12/01/2019,8.59
UHF42,01/01/2017,18.65
UHF42,12/01/2010,23.98
UHF42,12/01/2014,19.93
UHF42,12/01/2012,14.69
UHF42,06/01/2009,14
UHF42,01/01/2017,13.86
UHF42,01/01/2021,16.04
UHF42,06/01/2010,20.85
UHF42,06/01/2011,19.22
UHF42,06/01/2016,15.07
UHF42,06/01/2010,22.54
UHF42,06/01/2010,17.83
UHF42,06/01/2016,14.08
UHF42,06/01/2010,24.41
UHF42,12/01/2015,25.95
UHF42,06/01/2016,17.82
UHF42,06/01/2017,29.39
UHF42,06/01/2018,30.2
UHF42,06/01/2009,27.48
UHF42,06/01/2017,27.8
UHF42,06/01/2017,30.06
UHF42,06/01/2018,30.96
UHF42,06/01/2012,19
UHF42,01/01/2018,19.42
UHF42,06/01/2012,17.13
UHF42,06/01/2013,16.77
UHF42,01/01/2018,19.67
UHF42,06/01/2021,13.82
UHF42,06/01/2013,15.61
UHF42,01/01/2018,17.63
UHF42,06/01/2013,20.7
UHF42,06/01/2012,21.24
UHF42,06/01/2021,14.52
UHF42,06/01/2010,32.71
UHF42,06/01/2010,32.53
CD,12/01/2014,22.77
CD,01/01/2017,16.49
CD,01/01/2021,14.62
CD,12/01/2010,11.43
CD,12/01/2012,7.87
CD,12/01/2014,8.23
CD,01/01/2017,6.77
CD,01/01/2021,6.34
CD,01/01/2015,7.62
CD,12/01/2018,6.73
CD,01/01/2020,5.69
CD,12/01/2008,9.37
CD,12/01/2010,9.17
CD,06/01/2014,7.74
CD,12/01/2020,6.58
CD,06/01/2010,34.42
CD,06/01/2011,10.81
CD,06/01/2010,10.99
CD,06/01/2016,7.08
CD,12/01/2015,6.9
CD,12/01/2020,6.62
CD,06/01/2011,33.72
CD,06/01/2016,34.43
Borough,12/01/2015,22.45
Borough,12/01/2008,10.05
Borough,01/01/2020,6.06
Borough,01/01/2013,2.2
UHF34,06/01/2018,8.25
UHF34,12/01/2011,10.95
UHF34,12/01/2013,9.8
UHF34,12/01/2011,9.91
UHF34,12/01/2013,9.98
UHF34,06/01/2017,10.23
UHF34,12/01/2009,11.75
CD,12/01/2015,8.42
CD,12/01/2020,6.62
UHF42,01/01/2019,7.52
UHF42,12/01/2017,8.78
UHF42,06/01/2019,8.71
UHF42,01/01/2015,1.7
UHF42,01/01/2015,4.7
UHF42,01/01/2015,9
UHF42,01/01/2015,10.5
UHF42,12/01/2008,43.32
UHF42,01/01/2015,31.23
UHF42,12/01/2018,29.66
UHF42,01/01/2015,26.27
UHF42,12/01/2018,27.47
UHF42,01/01/2020,21.32
CD,06/01/2011,31.87
CD,06/01/2010,31.01
CD,06/01/2011,30.83
UHF42,06/01/2009,26.48
CD,06/01/2011,27.36
CD,06/01/2011,11.6
CD,12/01/2015,8.13
CD,06/01/2010,11.92
CD,06/01/2011,11.53
CD,12/01/2015,8.52
CD,06/01/2011,11.1
CD,06/01/2016,7.75
CD,06/01/2010,12.04
CD,06/01/2016,8.38
CD,06/01/2011,11.64
CD,06/01/2010,12.06
UHF42,01/01/2015,41.5
CD,01/01/2020,6.47
CD,01/01/2015,9.83
CD,12/01/2015,9.03
CD,06/01/2016,9.19
CD,12/01/2020,7.41
CD,12/01/2020,7.93
UHF42,01/01/2015,1.1
UHF42,01/01/2015,0.3
Borough,01/01/2015,26.8
CD,06/01/2016,9.83
CD,12/01/2020,7.79
CD,12/01/2015,10.17
UHF42,01/01/2015,8.2
UHF42,12/01/2010,30.45
CD,06/01/2010,32.14
CD,06/01/2016,32.81
CD,06/01/2010,33
CD,06/01/2016,33.4
CD,06/01/2010,35.18
CD,06/01/2010,11.57
CD,06/01/2011,11.16
CD,12/01/2015,7.87
CD,12/01/2015,9.76
CD,12/01/2020,7.29
UHF42,01/01/2015,14.1
UHF42,12/01/2011,10.26
UHF42,12/01/2010,10.28
UHF42,12/01/2012,7.61
UHF42,01/01/2021,6.23
UHF42,12/01/2010,12.14
UHF42,12/01/2010,11.44
CD,06/01/2017,26.93
CD,06/01/2020,30.13
CD,06/01/2017,30.39
CD,01/01/2018,21.51
CD,06/01/2021,14.19
CD,12/31/2015,18.05
CD,06/01/2021,10.92
CD,12/31/2015,18.81
CD,01/01/2019,19.41
CD,12/01/2008,27.72
CD,12/01/2017,22.88
CD,12/01/2017,24.24
CD,12/01/2013,25.4
CD,12/01/2013,28.18
CD,12/01/2017,22.26
CD,12/01/2008,32.39
CD,12/01/2017,25.75
CD,12/01/2015,25.49
CD,12/01/2015,23.16
CD,06/01/2019,16.7
CD,12/01/2009,22.77
UHF42,01/01/2015,60.2
CD,06/01/2015,13.62
CD,06/01/2019,12.81
CD,12/01/2019,20.33
CD,06/01/2009,25.43
CD,06/01/2009,26.28
CD,06/01/2009,26.1
UHF42,01/01/2005,13.9
CD,01/01/2016,62.2
CD,01/01/2005,19.1
CD,01/01/2016,25.4
UHF42,12/01/2015,22.71
UHF42,12/01/2020,20
UHF42,06/01/2011,23.92
UHF42,12/01/2020,21.82
UHF42,06/01/2018,31.03
UHF42,06/01/2012,20.18
UHF42,01/01/2018,21.14
UHF42,06/01/2021,14.56
UHF42,12/31/2015,17.52
UHF42,01/01/2018,16.16
UHF42,01/01/2018,17.34
UHF42,12/31/2015,22.19
UHF42,06/01/2011,29.54
UHF42,06/01/2016,31.98
UHF42,06/01/2011,32.93
UHF42,06/01/2016,33.16
CD,06/01/2020,30.21
CD,06/01/2018,30.92
UHF42,12/01/2008,10.68
UHF42,12/01/2018,7.19
UHF42,01/01/2015,11.39
UHF42,01/01/2020,8.5
